t,q0,q1,q2,q3,q4,q5,qdot0,qdot1,qdot2,qdot3,qdot4,qdot5,tau0,tau1,tau2,tau3,tau4,tau5
2.380000000000000171e-01,-1.940852174149354514e-01,2.065809011641777548e+00,-1.595561521055178567e+00,-5.306279833191831496e-01,7.316754822336268838e-01,1.611906905347665120e+00,-5.418941700722106347e-01,3.153168364250582112e+00,1.916782016383510312e-01,-3.153361179150320659e+00,3.141591808675174402e+00,-9.207236549756810939e-01,4.218404908638140682e+01,3.256738459466875213e+01,3.280207284753400643e+01,1.153101843591950271e+01,7.789634283498847012e+00,7.091408334989950102e-02
2.399999999999999911e-01,-1.953448883066052633e-01,2.072129354057611561e+00,-1.595558284608118882e+00,-5.369640337151073695e-01,7.379586654174055127e-01,1.611170104697250416e+00,-4.178423114373814307e-01,3.139173204786586791e+00,4.497526379076747793e-01,-3.140218981146892574e+00,3.141592008570563976e+00,-9.233288912482768840e-01,3.029625178946455932e+01,3.318116410080092038e+01,3.298144207741638212e+01,1.158150282907244133e+01,6.179685227382954338e+00,1.268948919913214513e-01
2.419999999999999929e-01,-1.963768859759053853e-01,2.078431426856092834e+00,-1.595068173983712256e+00,-5.432603061722691695e-01,7.442418491925987256e-01,1.608571966174831669e+00,-2.922224778658135125e-01,3.119752011771517619e+00,7.245465684164612563e-01,-3.136965473700819018e+00,3.141592082578662293e+00,1.535925917083775516e-01,3.997507300682971998e+00,3.474201606465133096e+01,3.269966192618513645e+01,1.156148747934650345e+01,2.508950337287490395e+00,1.252253969898110830e-01
2.439999999999999947e-01,-1.971594374027748620e-01,2.084704600693132459e+00,-1.594055834252039228e+00,-5.495308556669955546e-01,7.505250333399823282e-01,1.606446391132313689e+00,-2.104757669513720453e-01,3.098915837173541910e+00,1.007441352894047348e+00,-3.140106630839957891e+00,3.141592082058093371e+00,1.698916545806826495e+00,-2.424252161541465256e+01,3.443109097874942393e+01,3.272035384486358822e+01,1.154683299555282616e+01,-1.134382256053681592e+00,6.956910240861176320e-02
2.459999999999999964e-01,-1.976878118187812283e-01,2.090943745445736468e+00,-1.592495177308646870e+00,-5.558030928030439632e-01,7.568082175532686584e-01,1.607406676742296536e+00,-2.183294913133660975e-01,3.079243513098108398e+00,1.291789515091835039e+00,-3.142828253349277290e+00,3.141592082347339332e+00,2.958050766793471897e+00,-4.054186536403022245e+01,2.919212481820509453e+01,3.372084471198225231e+01,1.156897193043045391e+01,-2.468314710919088384e+00,-2.860492692244800961e-02
2.479999999999999982e-01,-1.980586798374855406e-01,2.097138436928226657e+00,-1.590361417925258092e+00,-5.620861422788060446e-01,7.630914017116297021e-01,1.611824487189099875e+00,-3.123993061309843222e-01,3.050927631374504845e+00,1.589817485887326187e+00,-3.142861955304909749e+00,3.141592093934112206e+00,3.490583943522060917e+00,-4.160660531514437110e+01,1.954658547262517487e+01,3.459925852602896157e+01,1.132321790821808349e+01,-1.328867420014586020e+00,-1.399392111551318041e-01
2.500000000000000000e-01,-1.984488310258187838e-01,2.103274068026124155e+00,-1.587630800298185818e+00,-5.683746807884115793e-01,7.693745858407733396e-01,1.618300334377563710e+00,-4.504969122880538301e-01,2.994374205112838805e+00,1.928664290594263697e+00,-3.141531075037067744e+00,3.141592076066435091e+00,3.104344422232732104e+00,-3.250862165575340157e+01,8.842767555199742446e+00,3.284794088504710174e+01,1.023931128156946357e+01,7.744570600569615770e-01,-2.209423300496145270e-01
2.520000000000000018e-01,-1.990372384752402413e-01,2.109335917625364765e+00,-1.584279596679199376e+00,-5.746629912668312912e-01,7.756577699704011453e-01,1.625386460055684434e+00,-5.893764658250467692e-01,2.889722528578539507e+00,2.335875375408836163e+00,-3.140256838050937471e+00,3.141591986595866359e+00,1.613925956824522334e+00,-1.854779214578496749e+01,5.060066941099874427e-01,2.592092495925443529e+01,7.739754593255368853e+00,2.286547871553961997e+00,-2.277376635572155861e-01
2.540000000000000036e-01,-2.000028752772091134e-01,2.115309264611883400e+00,-1.580284079320069424e+00,-5.809453566490364596e-01,7.819409541302146938e-01,1.631635105971459776e+00,-6.857921227824352872e-01,2.717111896037038399e+00,2.838996186527232624e+00,-3.140460469851703351e+00,3.141591783373967495e+00,-1.166077698803532847e+00,-5.023994545166731385e+00,-2.038361482462881735e+00,1.127224391886871402e+01,3.247050386046568260e+00,1.652294156734828601e+00,-1.164485916292544582e-01
2.560000000000000053e-01,-2.013888869759561107e-01,2.120861570370295102e+00,-1.574912384486706562e+00,-5.872239884421746048e-01,7.882241378630159279e-01,1.630957628249591229e+00,-6.594679212194595186e-01,2.620834461648478886e+00,3.119994758491700715e+00,-3.141592242595667717e+00,3.141589367967762225e+00,-3.118191577368812695e+00,2.817122024440624983e+01,-1.172829963269506237e+01,-4.913153727645903857e+00,-2.089810541751570216e+00,4.190145196568502151e+00,8.474209504366156387e-03
2.580000000000000071e-01,-2.027982570251608552e-01,2.126054432590869236e+00,-1.568629199250074047e+00,-5.935071728860995544e-01,7.945073211074905606e-01,1.624674568070575642e+00,-5.671277560756368130e-01,2.670669796647498373e+00,3.075888661600339802e+00,-3.141592284731784535e+00,3.141584764408305475e+00,-3.070530805141129083e+00,1.831048435081442705e+01,-1.639860029081940596e+01,-7.069600417255253788e+00,-2.899995112287434118e+00,2.990463342345246467e+00,7.111000588452671273e-03
2.600000000000000089e-01,-2.042076270743656274e-01,2.131247294811443371e+00,-1.562346014013441531e+00,-5.997903573300245039e-01,8.007905043519651933e-01,1.618391507891560055e+00,-4.747875909318141074e-01,2.720505131646517860e+00,3.031782564708979333e+00,-3.141592326867901797e+00,3.141580160848849168e+00,-3.022870032913445026e+00,8.449748457222600706e+00,-2.106890094894374954e+01,-9.226047106864605496e+00,-3.710179682823297576e+00,1.790781488121990783e+00,5.747791672539186159e-03
2.620000000000000107e-01,-2.056169971235703720e-01,2.136440157032017506e+00,-1.556062828776809015e+00,-6.060735417739494535e-01,8.070736875964398260e-01,1.612108447712544246e+00,-3.824474257879914574e-01,2.770340466645537347e+00,2.987676467817618420e+00,-3.141592369004018614e+00,3.141575557289392862e+00,-2.975209260685760970e+00,-1.410987436369225634e+00,-2.573920160706808957e+01,-1.138249379647395543e+01,-4.520364253359161033e+00,5.910996338987350995e-01,4.384582756625701044e-03
2.640000000000000124e-01,-2.070263671727751165e-01,2.141633019252591641e+00,-1.549779643540176277e+00,-6.123567262178744031e-01,8.133568708409144588e-01,1.605825387533528659e+00,-2.901072606441687518e-01,2.820175801644556834e+00,2.943570370926257951e+00,-3.141592411140135876e+00,3.141570953729936555e+00,-2.927548488458077358e+00,-1.127172332996105553e+01,-3.040950226519243316e+01,-1.353894048608330714e+01,-5.330548823895025379e+00,-6.085822203245196960e-01,3.021373840712215930e-03
2.660000000000000142e-01,-2.079835621144613400e-01,2.147069917185321142e+00,-1.543712438847579138e+00,-6.186399108681331915e-01,8.196400315424904326e-01,1.599775714578511421e+00,-2.615546648066060520e-01,2.837110895136581323e+00,2.910598442259967555e+00,-3.141592432233017540e+00,3.112248252428759798e+00,-2.924275176846371505e+00,-1.470706258435620484e+01,-2.958119705590134885e+01,-1.320566856312997750e+01,-5.181448454242316259e+00,-1.101237025386804902e+00,2.097934485920949828e-03
2.680000000000000160e-01,-2.084695314154217660e-01,2.152761132268438349e+00,-1.537870314148451545e+00,-6.249230957334188652e-01,8.259231687514154707e-01,1.593969261655594938e+00,-2.994770644229876044e-01,2.819759631139254985e+00,2.889229774075221080e+00,-3.141592431396094121e+00,3.052372256256887351e+00,-2.967259408432344703e+00,-1.144629761302615378e+01,-2.302262489938549095e+01,-1.027778400245285617e+01,-4.032647629914745124e+00,-8.570771126294751685e-01,1.632792568927073735e-03
2.700000000000000178e-01,-2.089555007163821920e-01,2.158452347351555112e+00,-1.532028189449323730e+00,-6.312062805987045389e-01,8.322063059603406199e-01,1.588162808732678455e+00,-3.373994640393691014e-01,2.802408367141928647e+00,2.867861105890474160e+00,-3.141592430559170257e+00,2.992496260085014903e+00,-3.010243640018318345e+00,-8.185532641696100953e+00,-1.646405274286962950e+01,-7.349899441775734843e+00,-2.883846805587173101e+00,-6.129171998721456571e-01,1.167650651933197642e-03
2.720000000000000195e-01,-2.094414700173426180e-01,2.164143562434672319e+00,-1.526186064750196136e+00,-6.374894654639902125e-01,8.384894431692657690e-01,1.582356355809761972e+00,-3.753218636557507093e-01,2.785057103144602308e+00,2.846492437705727241e+00,-3.141592429722246838e+00,2.932620263913142455e+00,-3.053227871604291543e+00,-4.924767670366044570e+00,-9.905480586353764494e+00,-4.422014881098609962e+00,-1.735045981259601078e+00,-3.687572871148159237e-01,7.025087349393211150e-04
2.740000000000000213e-01,-2.099274393183030440e-01,2.169834777517789082e+00,-1.520343940051068321e+00,-6.437726503292759972e-01,8.447725803781909182e-01,1.576549902886845489e+00,-4.132442632721322617e-01,2.767705839147275970e+00,2.825123769520980321e+00,-3.141592428885322974e+00,2.872744267741270008e+00,-3.096212103190265186e+00,-1.664002699035989963e+00,-3.346908429837895937e+00,-1.494130320421486857e+00,-5.862451569320281664e-01,-1.245973743574861903e-01,2.373668179454445880e-04
2.760000000000000231e-01,-2.104820338402997593e-01,2.175120106615546778e+00,-1.513807469031313913e+00,-6.500540916300378003e-01,8.504893629270295907e-01,1.569489522827070882e+00,-4.695524071075894423e-01,2.874506321988720803e+00,2.528696880229721611e+00,-3.142989874132504191e+00,2.958652333075072693e+00,-2.759371025120265219e+00,-3.704472799272097205e+01,-3.302270299541962117e+01,-2.674301955025570976e+01,-9.031226793230478833e+00,-5.386368398623046616e+00,3.364830930098574452e-02
2.780000000000000249e-01,-2.112298735941997851e-01,2.180375005010594780e+00,-1.507507271563282680e+00,-6.563361351926408904e-01,8.559535497773300694e-01,1.562366380378731545e+00,-5.549051452138392682e-01,3.037241098669940964e+00,2.101594331957067130e+00,-3.143896394688737050e+00,3.101930908161595113e+00,-2.196440789628909318e+00,-4.010502377520510464e+01,-3.303770315485044762e+01,-1.944691840502741798e+01,-6.989128689167221964e+00,-4.860106167472766359e+00,2.248834832120705576e-02
2.800000000000000266e-01,-2.121461077734922984e-01,2.186064780189208800e+00,-1.502297701056341417e+00,-6.626204114607856521e-01,8.617862949944207207e-01,1.556671882891260461e+00,-6.491435745575798721e-01,3.119143320643116724e+00,1.846720979661407913e+00,-3.142996643308814342e+00,3.149196324467622876e+00,-1.826861926517358903e+00,-3.777743984468699523e+01,-3.302354981170434911e+01,-1.599297741433384878e+01,-6.050223693326747920e+00,-3.836477245605201425e+00,1.462204405716755265e-02
2.820000000000000284e-01,-2.132367180445632060e-01,2.192078403571720457e+00,-1.497940121574496741e+00,-6.689056970468816310e-01,8.678855355215744360e-01,1.552115079492563998e+00,-7.469838825935675164e-01,3.141628449747228657e+00,1.719295373186862985e+00,-3.141264221173912574e+00,3.137717716116797728e+00,-1.609035673203774053e+00,-3.201008102869636218e+01,-3.299590960299723008e+01,-1.494052489009502160e+01,-5.799541769167603888e+00,-2.559849677617040964e+00,9.699918869648320452e-03
2.840000000000000302e-01,-2.145076860737985258e-01,2.198304846578464034e+00,-1.494195897181757493e+00,-6.751907685633387057e-01,8.741492083020648840e-01,1.548405019310550301e+00,-8.431422567765578524e-01,3.126111947821260895e+00,1.674536062377551815e+00,-3.139672729465208700e+00,3.104764217232763190e+00,-1.501363267106319066e+00,-2.475105215476288834e+01,-3.297044916574498075e+01,-1.484888914423096651e+01,-5.822112880148349490e+00,-1.274591508104976567e+00,7.372495119430480873e-03
2.860000000000000320e-01,-2.159649935275839983e-01,2.204633080629770703e+00,-1.490826391942130957e+00,-6.814744026225659779e-01,8.804752502791649560e-01,1.545250751473126849e+00,-9.323348845613069757e-01,3.094009276704193567e+00,1.667661597077592539e+00,-3.139195769363877897e+00,3.087604961939160564e+00,-1.462245945643155354e+00,-1.794845805041627074e+01,-3.296283513696348422e+01,-1.427739848866169581e+01,-5.702966989727530134e+00,-2.250707816656971061e-01,7.290295167295140003e-03
2.880000000000000338e-01,-2.176146220723058078e-01,2.210952077145974748e+00,-1.487592969919625752e+00,-6.877553758369738812e-01,8.867615983961483206e-01,1.542361325108201564e+00,-1.009277953402571537e+00,3.066735898235010360e+00,1.653890527131105737e+00,-3.140806942051098449e+00,3.123509084359634258e+00,-1.450084946232446548e+00,-1.355040354318621709e+01,-3.298873415366865203e+01,-1.178538123530724135e+01,-5.027134061363706330e+00,3.443444571041075486e-01,9.103841374023414340e-03
2.900000000000000355e-01,-2.194586914731241067e-01,2.217165061160098372e+00,-1.484286831321807387e+00,-6.940330701158626825e-01,8.929300922420554398e-01,1.539474755285753504e+00,-1.069173951258171051e+00,3.060248259148790950e+00,1.599745887072424377e+00,-3.145002116879485943e+00,3.235372380625786803e+00,-1.427762506765937189e+00,-1.318993815924871527e+01,-3.305613013081346452e+01,-6.354985338955676077e+00,-3.499768879651819375e+00,2.390320768421377862e-01,1.233502478676643324e-02
2.920000000000000373e-01,-2.214697094486706708e-01,2.223284550671899229e+00,-1.480927952086034782e+00,-7.003115086264669609e-01,8.990858506296245389e-01,1.536551160328603949e+00,-1.110954190901092931e+00,3.048644508980467016e+00,1.558430537531119819e+00,-3.148614040737025110e+00,3.335879657894500028e+00,-1.392520002453592864e+00,-1.608434993895439291e+01,-3.311409788394472287e+01,-2.104289696946148869e-01,-1.747111877154237769e+00,-3.541914277933380650e-01,1.551942524952065749e-02
2.940000000000000391e-01,-2.236064808636684109e-01,2.229373638556294779e+00,-1.477642173186729302e+00,-7.065968622592242454e-01,9.054188040857865660e-01,1.533653435935107501e+00,-1.135275483598461088e+00,2.986653040742192289e+00,1.623258075578654092e+00,-3.146780365512644728e+00,3.286716037110689825e+00,-1.357498359340053806e+00,-2.033304313550890541e+01,-3.308445228282078432e+01,2.923814916584950296e+00,-8.216321180579122530e-01,-1.072000391714274858e+00,1.673621111468642439e-02
2.960000000000000409e-01,-2.258279663297272644e-01,2.235491712591954450e+00,-1.474547694689026134e+00,-7.128948982892476804e-01,9.121074402309219398e-01,1.530843460634061515e+00,-1.143082648881788010e+00,2.830845151818061289e+00,1.883707309473853453e+00,-3.134833078741971590e+00,2.955016767345573836e+00,-1.335586300282168404e+00,-2.406542020139594129e+01,-3.289412685118827540e+01,-5.699350528711246699e-01,-1.745630104128201854e+00,-1.559913252012381291e+00,1.413582068918668028e-02
2.980000000000000426e-01,-2.281003498648480898e-01,2.241573262328580007e+00,-1.471504875861369577e+00,-7.191983511525806838e-01,9.189566751235000996e-01,1.528133673133285297e+00,-1.144065052034184404e+00,2.598929973230016177e+00,2.302072180754393127e+00,-3.114491976086079195e+00,2.387652563742417300e+00,-1.329047614307342196e+00,-2.654286123282443910e+01,-3.263534155566513562e+01,-1.070218151424570330e+01,-4.521970023424318086e+00,-1.771090195560342417e+00,8.183169716315373890e-03
3.000000000000000444e-01,-2.303983079083763430e-01,2.247405936846424535e+00,-1.468070937457408132e+00,-7.254846328245488918e-01,9.253322238503030039e-01,1.525478386684526511e+00,-1.158192854262928728e+00,2.380495222804996924e+00,2.691117805042240185e+00,-3.094986877580774287e+00,1.842805706334439853e+00,-1.327654558062548285e+00,-2.835759088630915414e+01,-3.259464048632440836e+01,-2.324253575199991317e+01,-7.954984202360914303e+00,-2.020379956251598053e+00,2.064260988407701225e-03
3.020000000000000462e-01,-2.326970143047471518e-01,2.252769038636257548e+00,-1.463785871531019467e+00,-7.317302840979670320e-01,9.305748262821825767e-01,1.522828598154838398e+00,-1.206020135976975327e+00,2.269225034386252116e+00,2.855087357396968617e+00,-3.085975548193746310e+00,1.590700009449471430e+00,-1.320464753798150426e+00,-3.017780183892842771e+01,-3.306953241644342967e+01,-3.371849115305983702e+01,-1.078057981809923405e+01,-2.643242271511303088e+00,-8.798335740497261609e-04
3.040000000000000480e-01,-2.349934039682246567e-01,2.257552497917147516e+00,-1.458421999310136163e+00,-7.379229382311456309e-01,9.343359721408753815e-01,1.520155196814310772e+00,-1.299485708728796540e+00,2.325264656860894341e+00,2.667654282422957213e+00,-3.093501974940905619e+00,1.800516472205445639e+00,-1.297125251856837247e+00,-3.228495403618097725e+01,-3.405593576482118578e+01,-3.881907300541720218e+01,-1.206400924373383177e+01,-3.802717959194428232e+00,1.407486417579068005e-03
3.060000000000000497e-01,-2.373514924024002215e-01,2.261987265513702106e+00,-1.452467819032181140e+00,-7.440844220734443848e-01,9.372250674313967744e-01,1.517490392177366143e+00,-1.423970989758538641e+00,2.505372502626809439e+00,2.216517503932400324e+00,-3.112470326961166656e+00,2.329961904039253628e+00,-1.249100071329161121e+00,-3.376836660740084994e+01,-3.462008769502215699e+01,-3.881384032350020874e+01,-1.188576307405349120e+01,-5.130349945423173352e+00,7.023314397175644055e-03
3.080000000000000515e-01,-2.398481795890352319e-01,2.266369793651033415e+00,-1.446549388355820920e+00,-7.502431301949582521e-01,9.400355095572309194e-01,1.514878171820567498e+00,-1.559756395097266601e+00,2.746448997574157946e+00,1.630484806620970062e+00,-3.135645097196630537e+00,2.976916830247298584e+00,-1.168202224872992412e+00,-3.348837869717158355e+01,-3.364965720419966999e+01,-3.466008174810422560e+01,-1.052133339139739654e+01,-6.155593904970146468e+00,1.330422303645520041e-02
3.100000000000000533e-01,-2.425603655098910183e-01,2.270996534554253987e+00,-1.441292764939723137e+00,-7.564274571657818580e-01,9.435606959218616474e-01,1.512362523320477603e+00,-1.687122340776046947e+00,2.985394567593099957e+00,1.038363975184333210e+00,-3.155790778589396162e+00,3.539261776125984582e+00,-1.046244725146200150e+00,-3.030532945007673362e+01,-3.003231328950705503e+01,-2.731508592002463942e+01,-8.246212278104724902e+00,-6.407905512607968035e+00,1.758678500713295803e-02
3.120000000000000551e-01,-2.455649501467288554e-01,2.276163940448475920e+00,-1.437324006442553870e+00,-7.626657975560096059e-01,9.485940239287723452e-01,1.509987434253659000e+00,-1.786349242825944650e+00,3.159109638573796452e+00,5.689627943181603253e-01,-3.165671864081565534e+00,3.814877266971714143e+00,-8.750405848066539205e-01,-2.307955801069981661e+01,-2.265572494809763171e+01,-1.773614148005684399e+01,-5.335891816514664043e+00,-5.416740443109250513e+00,1.720757298092411014e-02
3.140000000000000013e-01,-2.489388334813100179e-01,2.282168463558812199e+00,-1.435269170522980087e+00,-7.689865459357365651e-01,9.559288909814470658e-01,1.507796892196674232e+00,-1.837717517278025792e+00,3.204494636406407082e+00,3.510890487181210773e-01,-3.158052846615237996e+00,3.601643828080893783e+00,-6.464028165122244207e-01,-1.067140352362444133e+01,-1.040756117712477646e+01,-6.880537068996262384e+00,-2.065864088966407053e+00,-2.711554371246621908e+00,9.503159629543914133e-03
3.160000000000000031e-01,-2.529642467443627418e-01,2.288810021065800004e+00,-1.435282139263466705e+00,-7.752429005346724855e-01,9.640560099676284134e-01,1.506510761126364617e+00,-1.804995563622609156e+00,3.139445839481452172e+00,4.446334180725056706e-01,-3.154102863904114873e+00,3.159339105080781973e+00,-5.118127638628348075e-01,3.295135506079397203e+01,-1.681675560244176992e+01,-3.278378092429349522e+00,-2.005587070131710448e+00,4.858316841504171535e+00,4.461019101035872472e-03
3.180000000000000049e-01,-2.573478823961069528e-01,2.295066667348184986e+00,-1.435238596947511880e+00,-7.813153444399423275e-01,9.697585666391599357e-01,1.506214314894587680e+00,-1.720818098983667666e+00,3.135445608391815853e+00,5.460591512744884524e-01,-3.180589149821452910e+00,3.199594164213555025e+00,-5.940707338569052309e-01,3.277997186215601744e+01,-1.972090176366944192e+01,-5.802871665529088396e+00,-2.754490949699698099e+00,4.563913740966238031e+00,5.950562241798748944e-03
3.200000000000000067e-01,-2.615613117487615158e-01,2.301332521679892995e+00,-1.434943488310311821e+00,-7.874611934936665003e-01,9.756620007837309982e-01,1.505702947789752555e+00,-1.634994510509321985e+00,3.133386718065508170e+00,6.195233441840034549e-01,-3.199028455790816405e+00,3.231275907709341144e+00,-6.555166766383477839e-01,3.254315995822727103e+01,-2.226995930410573976e+01,-7.999150256417530080e+00,-3.400246146329427788e+00,4.265162279662296996e+00,7.219097568632381473e-03
3.220000000000000084e-01,-2.656036256423783826e-01,2.307606507436660515e+00,-1.434423721174541866e+00,-7.936717867926466052e-01,9.817429838582547585e-01,1.504998710657109440e+00,-1.547708147848996241e+00,3.132887610169770909e+00,6.672583684066805132e-01,-3.209992665224877584e+00,3.253908712554770766e+00,-6.976565128690364048e-01,3.224192636604507811e+01,-2.448548776540591021e+01,-9.886665692106658909e+00,-3.949367409277800167e+00,3.964125341384304946e+00,8.281100768439375939e-03
3.240000000000000102e-01,-2.694739149170091719e-01,2.313887547994222249e+00,-1.433706203362877574e+00,-7.999384634336832445e-01,9.879781873196433750e-01,1.504123654341906313e+00,-1.459142360652112336e+00,3.133566726371846300e+00,6.914965955481496840e-01,-3.214053661536306450e+00,3.267016955736470329e+00,-7.219961632108439220e-01,3.187727810264670936e+01,-2.638904668922520358e+01,-1.148486979960845211e+01,-4.408369487801715003e+00,3.662865809924213956e+00,9.151047528122333019e-03
3.260000000000000120e-01,-2.731712704127060576e-01,2.320174566728314236e+00,-1.432817842697993393e+00,-8.062525625135775753e-01,9.943442826248098942e-01,1.503099829689393374e+00,-1.369480498568094395e+00,3.135042508338977907e+00,6.944703972140408021e-01,-3.211783328137772120e+00,3.270125014241069383e+00,-7.300415483256438298e-01,3.145022218506948164e+01,-2.800219561721888439e+01,-1.281321440593488958e+01,-4.783767131158071173e+00,3.363446569073981429e+00,9.843413534583856858e-03
3.280000000000000138e-01,-2.766947829695207139e-01,2.326466487014670736e+00,-1.431785547002565107e+00,-8.126054231291306440e-01,1.000817941230666808e+00,1.501949287544819267e+00,-1.278905911246364102e+00,3.136933397738406626e+00,6.784121450099834805e-01,-3.203753548441946819e+00,3.262757265055195699e+00,-7.232985888753091785e-01,3.096176563035068696e+01,-2.934649409104218520e+01,-1.389115133809795033e+01,-5.082075088603768442e+00,3.067930502625558109e+00,1.037267447472654813e-02
3.300000000000000155e-01,-2.800435434275047597e-01,2.332762232229026012e+00,-1.430636224099265386e+00,-8.189883843771426086e-01,1.007375834594126163e+00,1.500694078753431304e+00,-1.187601948336343805e+00,3.138857836237372467e+00,6.455542105416072207e-01,-3.190536205861496111e+00,3.244438085165474384e+00,-7.032732055217125744e-01,3.041291545552758890e+01,-3.044350165235034211e+01,-1.473813242310960625e+01,-5.309808109395704356e+00,2.778380494370896514e+00,1.075330603545300232e-02
3.320000000000000173e-01,-2.832166426267103132e-01,2.339060725747116987e+00,-1.429396781810771344e+00,-8.253927853544151816e-01,1.013994634172100673e+00,1.499356254160480351e+00,-1.095751959487457183e+00,3.140434265503120326e+00,5.981289654145423018e-01,-3.172703183809093996e+00,3.214691851558537206e+00,-6.714713189267281779e-01,2.980467867763753276e+01,-3.131477784279863030e+01,-1.537360948798184701e+01,-5.473480942790778236e+00,2.496859428101953160e+00,1.099978390366582702e-02
3.340000000000000191e-01,-2.862131714071889377e-01,2.345360890944677479e+00,-1.428094127959756765e+00,-8.318099651577490761e-01,1.020651011421503052e+00,1.497957864611214163e+00,-1.003539294349126587e+00,3.141281127202889767e+00,5.383687812344182255e-01,-3.150826365697408260e+00,3.173042941221009272e+00,-6.293988497522283732e-01,2.913806231371778210e+01,-3.198188220404227877e+01,-1.581703435972664096e+01,-5.579608338045891180e+00,2.225430187610679678e+00,1.112658376626762466e-02
3.360000000000000209e-01,-2.890322206089925849e-01,2.351661651197442637e+00,-1.426755170368896097e+00,-8.382312628839447832e-01,1.027321637799245346e+00,1.496520960950881829e+00,-9.111473025707746975e-01,3.141016863003923465e+00,4.685060296068648822e-01,-3.125477634939108462e+00,3.119015731139520131e+00,-5.785617186600867656e-01,2.841407338080564315e+01,-3.246637427773652718e+01,-1.608785886535596887e+01,-5.634705044417938957e+00,1.966155656689031028e+00,1.114818131016098897e-02
3.380000000000000226e-01,-2.916728810721731513e-01,2.357961929881148500e+00,-1.425406816860865788e+00,-8.446480176298037934e-01,1.033983184762240937e+00,1.495067594024732882e+00,-8.187593338018241962e-01,3.139259914573463650e+00,3.907730821375118846e-01,-3.097228874946867272e+00,3.052134598300697110e+00,-5.204658463121762946e-01,2.763371889593842567e+01,-3.278981360553664359e+01,-1.620553483188181687e+01,-5.645285811163825329e+00,1.721098719128959953e+00,1.107905222224853624e-02
3.400000000000000244e-01,-2.941342436367823110e-01,2.364260650371528882e+00,-1.424075975258338955e+00,-8.510515684921268198e-01,1.040612323767401870e+00,1.493619814678015301e+00,-7.265587376916974316e-01,3.135628723578752108e+00,3.074023104319886790e-01,-3.066651969133351141e+00,2.971923919691166649e+00,-4.566171533703699548e-01,2.679800587615340390e+01,-3.297375972909785702e+01,-1.618951408631615507e+01,-5.617865387540445177e+00,1.492322258722419415e+00,1.093367218943285153e-02
3.420000000000000262e-01,-2.964153991428720158e-01,2.370556736044320267e+00,-1.422789553383991379e+00,-8.574332545677144646e-01,1.047185726271640416e+00,1.492199673755978839e+00,-6.347288638898176405e-01,3.129741731687029738e+00,2.206260860959256553e-01,-3.034318800911232294e+00,2.877908072297559183e+00,-3.885215604965412961e-01,2.590794133848789116e+01,-3.303977219007543198e+01,-1.605924845567096426e+01,-5.558958522804700486e+00,1.281889159261364153e+00,1.072651689861654767e-02
3.439999999999999725e-01,-2.985154384304939956e-01,2.376849110275256471e+00,-1.421574459060498397e+00,-8.637844149533682181e-01,1.053680063731869732e+00,1.490829222103872143e+00,-5.434530620456079486e-01,3.121217380565540100e+00,1.326767807349526485e-01,-3.000801253693181181e+00,2.769611433106501597e+00,-3.176849883525636464e-01,2.496453229997918299e+01,-3.300941053012460458e+01,-1.583418976695822522e+01,-5.475079966213491467e+00,1.091862304537748907e+00,1.047206203670222532e-02
3.459999999999999742e-01,-3.004334523397001466e-01,2.383136696440073532e+00,-1.420457600110533791e+00,-8.700963887458886825e-01,1.060072007605001865e+00,1.489530510566943633e+00,-4.529146818084900938e-01,3.109674111881523650e+00,4.578676595469871602e-02,-2.966671210891865584e+00,2.646558379104621661e+00,-2.456133576003095842e-01,2.396878577766456786e+01,-3.290423429090063223e+01,-1.553378984718991518e+01,-5.372744467023713000e+00,9.243045783435247520e-01,1.018478329059247997e-02
3.479999999999999760e-01,-3.021685317105421986e-01,2.389418417914505710e+00,-1.419465884356772900e+00,-8.763605150420766821e-01,1.066338229347949307e+00,1.488325589990442843e+00,-3.632970728278873129e-01,3.094730367302222618e+00,-3.781158663920577284e-02,-2.932500555919955953e+00,2.508273287278546260e+00,-1.738125889016525760e-01,2.292170878858134131e+01,-3.274580301405875105e+01,-1.517750052337801314e+01,-5.258466774492267071e+00,7.812788644706467611e-01,9.879156347189917489e-03
3.499999999999999778e-01,-3.037197673830721034e-01,2.395693198074289487e+00,-1.418626219621891282e+00,-8.825681329387334850e-01,1.072455400417625215e+00,1.487236511219618418e+00,-2.747835847532220654e-01,3.076004588494879677e+00,-1.158859054411314621e-01,-2.898861172190123625e+00,2.354280534614905385e+00,-1.037886029184657971e-01,2.182430834976681311e+01,-3.255567624125421133e+01,-1.478477362253449812e+01,-5.138761637876053001e+00,6.648480467110680081e-01,9.569656893397140290e-03
3.519999999999999796e-01,-3.050862501973414798e-01,2.401959960295157792e+00,-1.417965513728562277e+00,-8.887105815326594715e-01,1.078400192270941416e+00,1.486285325099718779e+00,-1.875575672339172550e-01,3.053115217126734393e+00,-1.862038188454483434e-01,-2.866324943115036827e+00,2.184104498100324587e+00,-3.704732031262236713e-02,2.067759147825826460e+01,-3.235541351414226341e+01,-1.437506097167134556e+01,-5.020143806431968336e+00,5.770750088567424552e-01,9.270760616116745581e-03
