t,q0,q1,q2,q3,q4,q5,qdot0,qdot1,qdot2,qdot3,qdot4,qdot5,tau0,tau1,tau2,tau3,tau4,tau5
2.980000000000000426e-01,8.739633820055865421e-01,2.482373850886658406e+00,-1.395738326536588136e+00,-9.953575376082653969e-01,-1.273601511413190890e+00,1.673990532976401324e+00,7.980522738074020961e-02,2.766789905184984910e+00,1.031670964315663408e+00,-2.632531724528830885e+00,4.633029685398870612e-01,6.527244779946970166e-01,-1.968223657454055031e+00,-3.227088621354103992e+01,-1.285035615350066962e+01,-4.393135428865433845e+00,-6.242610413665395930e-01,3.255339722397264379e-02
3.000000000000000444e-01,8.741477525322413067e-01,2.488036803313608214e+00,-1.393194179714190462e+00,-1.000588753971578093e+00,-1.272579914650805000e+00,1.675769872840421559e+00,7.602162007960873435e-02,2.748264621593888624e+00,9.705675187060729403e-01,-2.635324754148137050e+00,4.516699720395167539e-01,5.933128192966883319e-01,-2.025227817590367518e+00,-3.225819087358542703e+01,-1.277686107696012918e+01,-4.385219279053429453e+00,-6.222627746304981722e-01,3.228180752126057901e-02
3.020000000000000462e-01,8.743278169816761647e-01,2.493669435740619722e+00,-1.390780404840468165e+00,-1.005832132225024544e+00,-1.271584151621400594e+00,1.677417736101022072e+00,7.188582973940854659e-02,2.728799184688601276e+00,9.106971548326754373e-01,-2.637164719396926316e+00,4.405145859629028826e-01,5.356415455995808816e-01,-2.072257481153230607e+00,-3.224517799560478437e+01,-1.269713930519250056e+01,-4.376140098164797543e+00,-6.209023937477095023e-01,3.198974144146902315e-02
3.040000000000000480e-01,8.745023038549289973e-01,2.499270296656577184e+00,-1.388495720975509107e+00,-1.011086513457857050e+00,-1.270614328874146270e+00,1.678937025414479312e+00,6.743989342345642346e-02,2.708362650706122476e+00,8.521495202710820394e-01,-2.638004817938990776e+00,4.299140216964639771e-01,4.797547810040383442e-01,-2.110037189921837975e+00,-3.223183720857274892e+01,-1.261091446569034780e+01,-4.365882820268756959e+00,-6.203477588691788114e-01,3.167845081982312294e-02
3.060000000000000497e-01,8.746700180640823996e-01,2.504837876849429712e+00,-1.386338687338412923e+00,-1.016350638817246521e+00,-1.269670410030677266e+00,1.680330721436198660e+00,6.272451222686528660e-02,2.686923612611279655e+00,7.950175986394081296e-01,-2.637798435549782550e+00,4.199400277241727153e-01,4.256916699344244215e-01,-2.139265097787376391e+00,-3.221815841004345060e+01,-1.251801408299445839e+01,-4.354447635098810387e+00,-6.207398065977601798e-01,3.134922823399381719e-02
3.080000000000000515e-01,8.748302512139409792e-01,2.510370299586615950e+00,-1.384306845056620716e+00,-1.021622612878977820e+00,-1.268751448349585864e+00,1.681602301629442353e+00,5.777187792505799474e-02,2.664447712601798468e+00,7.394156221544065932e-01,-2.636500156163666730e+00,4.106295571035750713e-01,3.734596392506634999e-01,-2.160471283551848032e+00,-3.220413320826854431e+01,-1.241892744380096048e+01,-4.341931901860068166e+00,-6.220479866118788781e-01,3.100362576670277065e-02
3.099999999999999978e-01,8.749824858620526280e-01,2.515865543939770355e+00,-1.382397335811712979e+00,-1.026900290461556509e+00,-1.267856139910672253e+00,1.682755438378865653e+00,5.261084368193906513e-02,2.640899435148895691e+00,6.854661598704104852e-01,-2.634065033809835032e+00,4.020059109886940374e-01,3.230536715010515758e-01,-2.174119882152277583e+00,-3.218975388268781757e+01,-1.231440347562744542e+01,-4.328471103970743528e+00,-6.241744660994664740e-01,3.064329731686647046e-02
3.119999999999999996e-01,8.751262050163872708e-01,2.521321588640395461e+00,-1.380607300343049904e+00,-1.032181525794354515e+00,-1.266983179951216787e+00,1.683793804528908478e+00,4.727025478624316546e-02,2.616243261992921454e+00,6.332918005068158829e-01,-2.630448123626345502e+00,3.940923583312256895e-01,2.744687198800446204e-01,-2.180674872976254619e+00,-3.217501271432426080e+01,-1.220519171843638162e+01,-4.314200814777044535e+00,-6.270212535414505517e-01,3.026989702356703074e-02
3.140000000000000013e-01,8.752608916849149434e-01,2.526736412419993805e+00,-1.378933879389992345e+00,-1.037464173106745102e+00,-1.266131263708500265e+00,1.684721072924010077e+00,4.177895652670507443e-02,2.590443674874225888e+00,5.830151327830201957e-01,-2.625604480751258851e+00,3.869121680828667698e-01,2.276997375820992986e-01,-2.180600235411370491e+00,-3.215990198420087864e+01,-1.209204171219024992e+01,-4.299256607625182802e+00,-6.304903574187588067e-01,2.988507902588660378e-02
3.160000000000000031e-01,8.753860288756056818e-01,2.532107994010068364e+00,-1.377374213691901383e+00,-1.042746086628100644e+00,-1.265299086419803043e+00,1.685540916408608592e+00,3.616579419205952911e-02,2.563465155533160456e+00,5.347587454184205003e-01,-2.619489160322631793e+00,3.804886091953136873e-01,1.827416778016719423e-01,-2.174359948845214774e+00,-3.214441397334066863e+01,-1.197570299685151163e+01,-4.283774055861365504e+00,-6.344837862123183791e-01,2.949049746290731411e-02
3.180000000000000049e-01,8.755010995964290776e-01,2.537434312142120785e+00,-1.375925443988137209e+00,-1.048025120587793957e+00,-1.264485343322405475e+00,1.686257007827144161e+00,3.045961307104128393e-02,2.535272185710075288e+00,4.886452271324135954e-01,-2.612057217478523263e+00,3.748449506202628512e-01,1.395894937332189945e-01,-2.162417992665379263e+00,-3.212854096276662119e+01,-1.185692511238264224e+01,-4.267888732831801590e+00,-6.389035484030568535e-01,2.908780647371128625e-02
3.200000000000000067e-01,8.756055868553553889e-01,2.542713345547654491e+00,-1.374584711018061123e+00,-1.053299129215197860e+00,-1.263688729653588583e+00,1.686873020024055370e+00,2.468925845238506556e-02,2.505829247145321403e+00,4.447971666443966687e-01,-2.603263707356992640e+00,3.700044613094107260e-01,9.823813857119684245e-02,-2.145238346259452644e+00,-3.211227523350173385e+01,-1.173645759874611016e+01,-4.251736211882699124e+00,-6.436516524719018140e-01,2.867866019738066208e-02
3.220000000000000084e-01,8.756989746620706949e-01,2.547943071724421138e+00,-1.373349151212016173e+00,-1.058565965252114882e+00,-1.262907939873570973e+00,1.687392625660238288e+00,1.888354986451696790e-02,2.475100931982848529e+00,4.033369082719198140e-01,-2.593063785859234915e+00,3.659902836533629467e-01,5.868250446143146587e-02,-2.123284622462596971e+00,-3.209560907247592354e+01,-1.161505008488708235e+01,-4.235451997446242345e+00,-6.486299435614669706e-01,2.826470997884634323e-02
3.240000000000000102e-01,8.757808949702460266e-01,2.553121285956779118e+00,-1.372215264599335072e+00,-1.063823261740328263e+00,-1.262141553677961436e+00,1.687819470288883128e+00,1.306750228307435382e-02,2.443068137928985806e+00,3.643507005023447487e-01,-2.581427490644096157e+00,3.628068681723117805e-01,2.090846724718438063e-02,-2.096966297799359058e+00,-3.207853563901397820e+01,-1.149346534164844869e+01,-4.219161416007653820e+00,-6.537161432976364983e-01,2.784719449345434555e-02
3.260000000000000120e-01,8.758512827001927459e-01,2.558245410383948926e+00,-1.371178247957477003e+00,-1.069068201809607155e+00,-1.261387915742006705e+00,1.688157143950753447e+00,7.258339541805238632e-03,2.409745153986528887e+00,3.278508730866579457e-01,-2.568355334932694856e+00,3.604203872963165356e-01,-1.511656123614453506e-02,-2.066581985914795805e+00,-3.206104987897198555e+01,-1.137249305246851350e+01,-4.202968951174352874e+00,-6.587385720357287200e-01,2.742650733239300129e-02
3.280000000000000138e-01,8.759101098676590480e-01,2.563312821457009782e+00,-1.370233138492868985e+00,-1.074297913502191060e+00,-1.260645341964905075e+00,1.688409229889631824e+00,1.472331521843904577e-03,2.375150357610899654e+00,2.938407051164207973e-01,-2.553851563394335500e+00,3.587923266605279604e-01,-4.942742989860261088e-02,-2.032416726328992507e+00,-3.204314695695004644e+01,-1.125292619598172550e+01,-4.186976534537884653e+00,-6.635195014065142782e-01,2.700293861418218838e-02
3.300000000000000155e-01,8.759573484883935723e-01,2.568320895627041800e+00,-1.369374973411939589e+00,-1.079509524860320369e+00,-1.259912148245853958e+00,1.688579311349302392e+00,-4.274251895675390371e-03,2.339302126257522207e+00,2.623234756831947512e-01,-2.537920420698323909e+00,3.578841719000971366e-01,-8.205898765023733610e-02,-1.994755558562034237e+00,-3.202482203754831147e+01,-1.113555775082253696e+01,-4.171286097689796968e+00,-6.678812030407652589e-01,2.657677845734181254e-02
3.320000000000000173e-01,8.759929705781458464e-01,2.573267009345124645e+00,-1.368598789921117387e+00,-1.084700163926235694e+00,-1.259186650484051651e+00,1.688670971573548840e+00,-9.965140829618402557e-03,2.302218837381821093e+00,2.333024638785411997e-01,-2.520566151513966791e+00,3.576574086501750904e-01,-1.130460834010963700e-01,-1.953883522134007844e+00,-3.200607028536690990e+01,-1.102118069562540548e+01,-4.155999572221634075e+00,-6.716459485692534148e-01,2.614831698039178989e-02
3.340000000000000191e-01,8.760169481526638435e-01,2.578148539062337985e+00,-1.367899625226830507e+00,-1.089866958742177871e+00,-1.258467164578695563e+00,1.688687793806155302e+00,-1.558406539885087358e-02,2.263918868439220855e+00,2.067809487940215352e-01,-2.501793000510570408e+00,3.580735225459126259e-01,-1.424235660612272469e-01,-1.910085656564997958e+00,-3.198688686500597100e+01,-1.091058800902477444e+01,-4.141218889724946450e+00,-6.746360096227504988e-01,2.571784430185201920e-02
3.360000000000000209e-01,8.760292532276970912e-01,2.582962861229761931e+00,-1.367272516535507521e+00,-1.095007037350386625e+00,-1.257752006428984215e+00,1.688633361290905022e+00,-2.111475572223856650e-02,2.224420596885144707e+00,1.827622095211971220e-01,-2.481605212357439694e+00,3.590939992224609911e-01,-1.702262845406776193e-01,-1.863647001375091428e+00,-3.196726694106564182e+01,-1.080457266965510321e+01,-4.127045981791278351e+00,-6.766736578320280415e-01,2.528565054024239922e-02
3.380000000000000226e-01,8.760298578189933405e-01,2.587707352298474373e+00,-1.366712501053575668e+00,-1.100117527793102346e+00,-1.257039491934114350e+00,1.688511257271580801e+00,-2.654094191864721231e-02,2.183742400175015419e+00,1.612495251516292138e-01,-2.460007031723880466e+00,3.606803243149708238e-01,-1.964890877494948895e-01,-1.814852596084371994e+00,-3.194720567814603385e+01,-1.070392765615083874e+01,-4.113582780012174922e+00,-6.775811648278575738e-01,2.485202581408282874e-02
3.400000000000000244e-01,8.760187448719385372e-01,2.592379400869118111e+00,-1.366214613708544023e+00,-1.105195560441309732e+00,-1.256327962443844815e+00,1.688325041787859027e+00,-3.184684224703820954e-02,2.141904419451539532e+00,1.422412872008400886e-01,-2.437004293474836381e+00,3.627937487201991495e-01,-2.212469504672900378e-01,-1.763985484365498735e+00,-3.192669798109075074e+01,-1.060940567606387752e+01,-4.100925716391161657e+00,-6.771902740472977023e-01,2.441726621435178976e-02
3.420000000000000262e-01,8.759960518011444819e-01,2.596976567252821333e+00,-1.365773857219805265e+00,-1.110238298578276384e+00,-1.255616119002276099e+00,1.688077946934313234e+00,-3.702357388052254783e-02,2.098951722158815425e+00,1.256668107700261716e-01,-2.412625306808513503e+00,3.653922057626645126e-01,-2.445366263959927455e-01,-1.711300502456043482e+00,-3.190573508358798094e+01,-1.052119028324671568e+01,-4.089093496914244064e+00,-6.754665945512311476e-01,2.398175224115389748e-02
3.440000000000000280e-01,8.759620304571377192e-01,2.601496538969530370e+00,-1.365385210445914765e+00,-1.115242929869777022e+00,-1.254902929126981759e+00,1.687772961852931797e+00,-4.206736493613653927e-02,2.054947841969959832e+00,1.114042368665320581e-01,-2.386915030652995373e+00,3.684311709995751749e-01,-2.663961871220614785e-01,-1.657031589592125487e+00,-3.188430549961252325e+01,-1.043904338365489437e+01,-4.078047245561264411e+00,-6.724749074850202568e-01,2.354592692766800319e-02
3.460000000000000298e-01,8.759169353868759833e-01,2.605937006536582334e+00,-1.365043651683198300e+00,-1.120206642556107246e+00,-1.254187366614395893e+00,1.687413069961060552e+00,-4.697456395906610821e-02,2.009956747674150002e+00,9.933050069276101735e-02,-2.359918816250620832e+00,3.718660620762592184e-01,-2.868637352850035849e-01,-1.601412192617995833e+00,-3.186239767905508913e+01,-1.036271694803885524e+01,-4.067746729518765925e+00,-6.682823307660249457e-01,2.311023478052724039e-02
3.480000000000000315e-01,8.758610211373180077e-01,2.610295660471322332e+00,-1.364744159227983866e+00,-1.125126624877563986e+00,-1.253468405260954599e+00,1.687001254676047335e+00,-5.174151949449734555e-02,1.964042408060568734e+00,8.932253745111633225e-02,-2.331682014843733164e+00,3.756522966380455575e-01,-3.059773735243273562e-01,-1.544675758377910268e+00,-3.184000007180643976e+01,-1.029196294714906124e+01,-4.058151715973299822e+00,-6.629559823116067951e-01,2.267512030636481546e-02
3.500000000000000333e-01,8.757945422554205273e-01,2.614570191291086143e+00,-1.364481711376598128e+00,-1.130000065074441729e+00,-1.252745018863091753e+00,1.686540499415235983e+00,-5.636458008761621730e-02,1.917268791918392612e+00,8.125728234400110550e-02,-2.302249977674670767e+00,3.797452923302621630e-01,-3.237752044795401130e-01,-1.487055733716119654e+00,-3.181710112775727595e+01,-1.022653335173595401e+01,-4.049221972111405776e+00,-6.565629800391251658e-01,2.224102801181386535e-02
3.520000000000000351e-01,8.757177532881417203e-01,2.618758289513217097e+00,-1.364251286425367748e+00,-1.134824151387037405e+00,-1.252016181217242341e+00,1.686033787595974553e+00,-6.084009428360877270e-02,1.869699868036802881e+00,7.501167057381862013e-02,-2.271668055985776036e+00,3.841004667982375609e-01,-3.402953307901498414e-01,-1.428785565476877961e+00,-3.179368929679834466e+01,-1.016618013254999120e+01,-4.040917265119635005e+00,-6.491704418659411946e-01,2.180840240350756867e-02
3.540000000000000369e-01,8.756309087824395432e-01,2.622857645655054082e+00,-1.364047862670619615e+00,-1.139596072055645726e+00,-1.251280866119841573e+00,1.685484102635607329e+00,-6.516441062766104020e-02,1.821399605204978567e+00,7.046263734297197878e-02,-2.239981601019387369e+00,3.886732376873002770e-01,-3.555758550956643060e-01,-1.370098700504437828e+00,-3.176975302882037866e+01,-1.011065526034161444e+01,-4.033197362184528956e+00,-6.408454857094151302e-01,2.137768798807908668e-02
3.559999999999999831e-01,8.755342632852712859e-01,2.626865950233938207e+00,-1.363866418408680614e+00,-1.144313015320562954e+00,-1.250538047367323546e+00,1.684894427951481921e+00,-6.933387766495900661e-02,1.772431972212098472e+00,6.748711785386446449e-02,-2.207235964017846719e+00,3.934190226427785597e-01,-3.696548800355912157e-01,-1.311228585643051892e+00,-3.174528077371410006e+01,-1.005971070586128135e+01,-4.026022030492635295e+00,-6.316552294869074435e-01,2.094932927216159105e-02
3.579999999999999849e-01,8.754280816826605083e-01,2.630781076693502918e+00,-1.363702283736816678e+00,-1.148972299602061931e+00,-1.249786826421110497e+00,1.684267638040017445e+00,-7.334572224308535948e-02,1.722857508488972123e+00,6.596735559986190156e-02,-2.173475926018745064e+00,3.982967454760510395e-01,-3.825711422306158904e-01,-1.252390213900263394e+00,-3.172025908308950548e+01,-1.001309635528281916e+01,-4.019351973888244167e+00,-6.216670690033028190e-01,2.052375861540419941e-02
3.599999999999999867e-01,8.753126704233199495e-01,2.634601633834830814e+00,-1.363552202980034433e+00,-1.153571766639470919e+00,-1.249026817951503388e+00,1.683606169539241693e+00,-7.720070195521146206e-02,1.672722967563078811e+00,6.580693322240988019e-02,-2.138743975856088220e+00,4.032794246660765802e-01,-3.943659268840695176e-01,-1.193724394491331164e+00,-3.169466687753298473e+01,-9.970553714853375382e+00,-4.013151661547742499e+00,-6.109495171618274378e-01,2.010135954699577426e-02
3.619999999999999885e-01,8.751883463985001832e-01,2.638326415215988430e+00,-1.363413275785028356e+00,-1.158109389654909727e+00,-1.248257765571436195e+00,1.682912349076199465e+00,-8.090046148676682813e-02,1.622071639283247713e+00,6.691479477815059917e-02,-2.103082026452648190e+00,4.083436199468200578e-01,-4.050811595252084008e-01,-1.135353298112777631e+00,-3.166848116035265193e+01,-9.931822185381490087e+00,-4.007386508679133819e+00,-5.995713675342707605e-01,1.968250332757673360e-02
3.639999999999999902e-01,8.750554264994502285e-01,2.641954214395036971e+00,-1.363282601798492921e+00,-1.162583141870496162e+00,-1.247479412893840456e+00,1.682188503277933567e+00,-8.444664552318489892e-02,1.570946813498289352e+00,6.919988432375050180e-02,-2.066531990731192092e+00,4.134658910522618913e-01,-4.147587656832910641e-01,-1.077399095461038847e+00,-3.164167893485653948e+01,-9.896641167675680251e+00,-4.002021930490423429e+00,-5.876014136924228026e-01,1.926756121778743294e-02
3.659999999999999920e-01,8.749142276174204369e-01,2.645483824930044303e+00,-1.363157280667124160e+00,-1.166990996508351364e+00,-1.246691503531650147e+00,1.681436958771488577e+00,-8.784089874989915725e-02,1.519391780057017804e+00,7.257114591587617014e-02,-2.029135781614488376e+00,4.186227977163829439e-01,-4.234406708875766423e-01,-1.019983957232552862e+00,-3.161423720435275442e+01,-9.864750062544475284e+00,-3.997023342189617523e+00,-5.751084492080743571e-01,1.885690447826824170e-02
3.679999999999999938e-01,8.747650666436604938e-01,2.648914040379073409e+00,-1.363034412037618104e+00,-1.171330926790593585e+00,-1.245893781097797914e+00,1.680660042183908853e+00,-9.108486585234314148e-02,1.467449828808245815e+00,7.693752361119415850e-02,-1.990935312025305715e+00,4.237908996731640787e-01,-4.311688006673241036e-01,-9.632300541237563962e-01,-3.158613297214936466e+01,-9.835888270796399269e+00,-3.992356158984724068e+00,-5.621612676530156616e-01,1.845090436965952235e-02
3.699999999999999956e-01,8.746082604694199736e-01,2.652243654300189046e+00,-1.362911095556669672e+00,-1.175600905939342855e+00,-1.245085989205216181e+00,1.679860080142237200e+00,-9.418019151595027894e-02,1.415164249600784352e+00,8.220796146637092405e-02,-1.951972494886411891e+00,4.289467566565857704e-01,-4.379850805517920831e-01,-9.072595568310863889e-01,-3.155734324155443105e+01,-9.809795193239976285e+00,-3.987985796083747481e+00,-5.488286625990371759e-01,1.804993215260162348e-02
3.719999999999999973e-01,8.744441259859490057e-01,2.655471460251456417e+00,-1.362784430870974228e+00,-1.179798907176718759e+00,-1.244267871466838926e+00,1.679039399273518418e+00,-9.712852042615406634e-02,1.362578332283447269e+00,8.829140353807303498e-02,-1.912289243120575133e+00,4.340669284006288264e-01,-4.439314360702396600e-01,-8.521946360509802254e-01,-3.152784501587603572e+01,-9.786210230683730416e+00,-3.983877668694694840e+00,-5.351794276179291376e-01,1.765435908773491797e-02
3.739999999999999991e-01,8.742729798223781712e-01,2.658596258726431127e+00,-1.362651532217428629e+00,-1.183922910432783304e+00,-1.243439175248052919e+00,1.678200319486659264e+00,-9.993151468703143081e-02,1.309735197479367175e+00,9.509712595206688823e-02,-1.871927369336005453e+00,4.391281199315359984e-01,-4.490497573024231914e-01,-7.981567016474820919e-01,-3.149761517746265227e+01,-9.764873744758020280e+00,-3.979997326194546936e+00,-5.212820830972392239e-01,1.726455519393776603e-02
3.760000000000000009e-01,8.740951272531460869e-01,2.661617150655727126e+00,-1.362510145862765532e+00,-1.187971186217553488e+00,-1.242599810466011867e+00,1.677344869669008309e+00,-1.025915909572064078e-01,1.256670635160063165e+00,1.025487896655741804e-01,-1.830924340635645908e+00,4.441133301604666128e-01,-4.533803986985553980e-01,-7.452342051463187733e-01,-3.146662536883931693e+01,-9.745567718731813045e+00,-3.976316129997843341e+00,-5.071933154137762134e-01,1.688083669846188184e-02
3.780000000000000027e-01,8.739108580909139556e-01,2.664533646077625217e+00,-1.362358878714058363e+00,-1.191942400726214268e+00,-1.241749908385977319e+00,1.676474682421414730e+00,-1.051121933785702234e-01,1.203410453087159437e+00,1.105896435816772772e-01,-1.789311706811409941e+00,4.490141284345567363e-01,-4.569616236291967337e-01,-6.934707184269998104e-01,-3.143484009741948881e+01,-9.728130812409117922e+00,-3.972813355819504899e+00,-4.929536964724925974e-01,1.650344658004899295e-02
3.800000000000000044e-01,8.737204610401817506e-01,2.667345284351532619e+00,-1.362196399361269128e+00,-1.195835248513071436e+00,-1.240889616137433649e+00,1.675591361942506241e+00,-1.074968397336905773e-01,1.149979743588057213e+00,1.191643404896634839e-01,-1.747120593556051427e+00,4.538226983520180502e-01,-4.598315455952939890e-01,-6.429065968032621203e-01,-3.140222335923654029e+01,-9.712405747653644283e+00,-3.969468846599682799e+00,-4.786026432392313512e-01,1.613262256765232716e-02
3.820000000000000062e-01,8.735242248054505554e-01,2.670051604836856107e+00,-1.362021376394360050e+00,-1.199648424132432334e+00,-1.240019080849866118e+00,1.674696512430911444e+00,-1.097490478051351970e-01,1.096403598990161488e+00,1.282175331788200923e-01,-1.704382126562326905e+00,4.585312235110630685e-01,-4.620282780977940651e-01,-5.935821955888433976e-01,-3.136873915032388282e+01,-9.698235246329113934e+00,-3.966262445278529558e+00,-4.641795726798361721e-01,1.576860239022512614e-02
3.840000000000000080e-01,8.733224380912203433e-01,2.672652146893000236e+00,-1.361832478403293356e+00,-1.203380622138602085e+00,-1.239138449652759322e+00,1.673791738085257386e+00,-1.118723353754717403e-01,1.042707111620873039e+00,1.376938744384345603e-01,-1.661127431522989140e+00,4.631318875099039167e-01,-4.635899346376436414e-01,-5.455378700974787831e-01,-3.133435146671489591e+01,-9.685462030299232694e+00,-3.963173994796196364e+00,-4.497239017601494804e-01,1.541162377672061594e-02
3.860000000000000098e-01,8.731153896019921978e-01,2.675146449879372668e+00,-1.361628373978032158e+00,-1.207030537085888255e+00,-1.238247869675598301e+00,1.672878643104173557e+00,-1.138702202272680042e-01,9.889153738075956435e-01,1.475380170577942351e-01,-1.617387634130794671e+00,4.676168739467529423e-01,-4.645546287157896748e-01,-4.988139756429060823e-01,-3.129902430444298389e+01,-9.673928821427720592e+00,-3.960183338092837069e+00,-4.352750474460149732e-01,1.506192445609203651e-02
3.880000000000000115e-01,8.729033680422662034e-01,2.677534053155379734e+00,-1.361407731708537794e+00,-1.210596863528596412e+00,-1.237347488047867206e+00,1.671958831686287894e+00,-1.157462201430916049e-01,9.350534778777322975e-01,1.576946138261864083e-01,-1.573193860078497819e+00,4.719783664198223816e-01,-4.649604738331789000e-01,-4.534508675388621568e-01,-3.126272165954153692e+01,-9.663478341578290554e+00,-3.957270318108601082e+00,-4.208724267032757926e-01,1.471974215729261910e-02
3.900000000000000133e-01,8.726866621165431104e-01,2.679814496080427766e+00,-1.361169220184773154e+00,-1.214078296021033010e+00,-1.236437451899051299e+00,1.671033908030227666e+00,-1.175038529055102421e-01,8.811465161586856665e-01,1.681083175328984269e-01,-1.528577235058853789e+00,4.762085485273243046e-01,-4.648455834907581075e-01,-4.094889010990838130e-01,-3.122540752804394515e+01,-9.653953312614655502e+00,-3.954414777783640922e+00,-4.065554564977750251e-01,1.438531460927560193e-02
3.920000000000000151e-01,8.724655559869393118e-01,2.681987350396295433e+00,-1.360911579419004758e+00,-1.217473569300077108e+00,-1.235517918453104880e+00,1.670105427152769773e+00,-1.191466596499464042e-01,8.272188544719695225e-01,1.787254204776431155e-01,-1.483568251157009188e+00,4.803002787191670286e-01,-4.642474957084412601e-01,-3.669651122974250113e-01,-3.118704454594939790e+01,-9.645201226796546123e+00,-3.951597074033467383e+00,-3.923621055841474692e-01,1.405887383298422451e-02
3.940000000000000169e-01,8.722402963097629636e-01,2.684052455221324962e+00,-1.360634139147113730e+00,-1.220781749884279677e+00,-1.234589128282553849e+00,1.669174537983264539e+00,-1.206783743329590125e-01,7.732888599852764111e-01,1.895057521600735373e-01,-1.438192168851929242e+00,4.842519875978927302e-01,-4.631989968426684090e-01,-3.258891297994558900e-01,-3.114758411965173224e+01,-9.637108964852119541e+00,-3.948801807593631086e+00,-3.783183850469945542e-01,1.374060471915055162e-02
3.960000000000000187e-01,8.720111112576676149e-01,2.686009781442678435e+00,-1.360336519733245986e+00,-1.224002067801214677e+00,-1.233651363035862758e+00,1.668242189322596492e+00,-1.221028259374391522e-01,7.193719436028924719e-01,2.004158134981311734e-01,-1.392471670376463910e+00,4.880648518406502379e-01,-4.617305315296759693e-01,-2.862570753698718273e-01,-3.110697212135789158e+01,-9.629582818979395498e+00,-3.946015670643907125e+00,-3.644444129783565023e-01,1.343066893174234278e-02
3.980000000000000204e-01,8.717782288736038998e-01,2.687859300872160517e+00,-1.360018343580927880e+00,-1.227133754225823159e+00,-1.232704904649731814e+00,1.667309328567316840e+00,-1.234238441130921515e-01,6.654834954845504358e-01,2.114221522241212237e-01,-1.346429419871515432e+00,4.917400673942139977e-01,-4.598725279734909854e-01,-2.480649759933762633e-01,-3.106515438444059996e+01,-9.622529217589647743e+00,-3.943225370040054134e+00,-3.507602661182424031e-01,1.312922797174157288e-02
4.000000000000000222e-01,8.715418772005228965e-01,2.689600985321575877e+00,-1.359679233093688655e+00,-1.230176040333047283e+00,-1.231750035060861670e+00,1.666376903113977459e+00,-1.246452585096233939e-01,6.116389057899835890e-01,2.224913160703489989e-01,-1.300088081477986268e+00,4.952788302053583447e-01,-4.576554143781408901e-01,-2.113088586546724990e-01,-3.102207674227257073e+01,-9.615854589094157134e+00,-3.940417612637831635e+00,-3.372860212066612351e-01,1.283644334013022380e-02
4.020000000000000240e-01,8.713022842813750168e-01,2.691234806602729179e+00,-1.359318810675055333e+00,-1.233128157297828542e+00,-1.230787036205952756e+00,1.665445860359130670e+00,-1.257708987767382491e-01,5.578535646789247737e-01,2.335898527691196436e-01,-1.253470319336778216e+00,4.986823362208580024e-01,-4.551096189476527276e-01,-1.759847503384638634e-01,-3.097768502822650660e+01,-9.609465361904195646e+00,-3.937579105292998261e+00,-3.240417549836219213e-01,1.255247653789028084e-02
4.040000000000000258e-01,8.710596781591107840e-01,2.692760736527424204e+00,-1.358936698728555603e+00,-1.235989336295107321e+00,-1.229816190021704836e+00,1.664517147699327237e+00,-1.268045945641420036e-01,5.041428623111069429e-01,2.446843100527383852e-01,-1.206598797588793515e+00,5.019517813874870837e-01,-4.522655698860534312e-01,-1.420886780294539076e-01,-3.093192507567512450e+01,-9.603267964431040582e+00,-3.934696554861312201e+00,-3.110475441891335513e-01,1.227748906600372239e-02
4.060000000000000275e-01,8.708142868766818312e-01,2.694178746907467392e+00,-1.358532519657718263e+00,-1.238758808499826669e+00,-1.228837778444819451e+00,1.663591712531120592e+00,-1.277501755215401658e-01,4.505221888462633273e-01,2.557412356535105902e-01,-1.159496180374934848e+00,5.050883616520206454e-01,-4.491536953973706559e-01,-1.096166687123459466e-01,-3.088474271799115201e+01,-9.597168825085969246e+00,-3.931756668198535642e+00,-2.983234655632052146e-01,1.201164242545253898e-02
4.080000000000000293e-01,8.705663384401564064e-01,2.695488809702895949e+00,-1.358105896188283257e+00,-1.241435805305195705e+00,-1.227852083400459815e+00,1.662670501957971503e+00,-1.286114710620575308e-01,3.970069321856739553e-01,2.667271844866607178e-01,-1.112185129109397153e+00,5.080932752570803679e-01,-4.458044190793638006e-01,-7.856473878827968660e-02,-3.083608377315717775e+01,-9.591074387709198845e+00,-3.928746151968380396e+00,-2.858895896419154647e-01,1.175509808197098757e-02
4.100000000000000311e-01,8.703160442915582884e-01,2.696690963447293310e+00,-1.357656595755450279e+00,-1.244019656131428730e+00,-1.226859381632689594e+00,1.661754331453611622e+00,-1.293922043478910044e-01,3.436114659342791589e-01,2.776119373966225989e-01,-1.064687080612050751e+00,5.109687515360564758e-01,-4.422460958036906198e-01,-4.892415146192642672e-02,-3.078588714728569542e+01,-9.584898025450538483e+00,-3.925651626585084486e+00,-2.737632007070547324e-01,1.150800167114968825e-02
4.120000000000000329e-01,8.700635732519438337e-01,2.697785417974719824e+00,-1.357184758146519954e+00,-1.246509942632151535e+00,-1.225859936554075214e+00,1.660843677795130757e+00,-1.300958251468305182e-01,2.903475538097317066e-01,2.883735758706522101e-01,-1.017020320697445079e+00,5.137196729233907133e-01,-4.385017574000709129e-01,-2.067393948167909126e-02,-3.073407396154684079e+01,-9.578570941275719619e+00,-3.922459490534237592e+00,-2.619544137257256433e-01,1.127045809601517033e-02
